Data_de_Venda,Nome_do_Produto,Quantidade_Vendida,Preço_Unitário,Região_de_Venda,Promoção_Ativa
2024-03-03,Papel Higiênico 40m,60,6.84,Sudeste,Não
2024-03-03,Papel Higiênico 50m,49,7.1,Norte,Não
2024-03-03,Papel Higiênico 30m,7,5.32,Sul,Não
2024-03-03,Papel Toalha FD,128,6.95,Nordeste,Não
2024-03-03,Papel Higiênico 50m,5,6.96,Norte,Não
2024-03-03,Fralda P,42,25.92,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,35,5.77,Sudeste,Sim
2024-03-03,Papel Higiênico 40m,186,6.93,Sudeste,Não
2024-03-03,Papel Higiênico 30m,125,5.16,Sudeste,Sim
2024-03-03,Fralda M,11,26.87,Sudeste,Não
2024-03-03,Papel Toalha FT,64,7.98,Norte,Não
2024-03-03,Fralda P,76,26.88,Sul,Não
2024-03-03,Papel Toalha FT,7,8.81,Centro-Oeste,Não
2024-03-03,Fralda P,54,25.14,Sul,Não
2024-03-03,Papel Toalha FD,51,7.01,Sudeste,Não
2024-03-03,Fralda P,121,28.08,Sul,Não
2024-03-03,Fralda P,79,25.82,Sudeste,Não
2024-03-03,Papel Higiênico 50m,6,7.08,Sudeste,Não
2024-03-03,Papel Higiênico 30m,10,5.54,Sudeste,Não
2024-03-03,Fralda XG,90,31.7,Sudeste,Não
2024-03-03,Papel Higiênico 40m,13,6.51,Centro-Oeste,Sim
2024-03-03,Lenço Umedecido,62,4.94,Sul,Não
2024-03-03,Fralda M,7,29.16,Norte,Não
2024-03-03,Papel Higiênico 30m,13,5.56,Norte,Não
2024-03-03,Papel Higiênico 30m,59,5.33,Norte,Não
2024-03-03,Papel Higiênico 30m,40,5.27,Sudeste,Não
2024-03-03,Papel Higiênico 30m,23,5.43,Sudeste,Não
2024-03-03,Papel Higiênico 30m,76,5.31,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,151,5.56,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,14,5.42,Sudeste,Não
2024-03-03,Fralda XG,12,31.26,Norte,Não
2024-03-03,Papel Higiênico 40m,47,6.65,Sul,Não
2024-03-03,Papel Higiênico 50m,4,7.7,Centro-Oeste,Não
2024-03-03,Fralda G,21,28.65,Sudeste,Não
2024-03-03,Papel Higiênico 50m,9,7.21,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,13,5.66,Sudeste,Não
2024-03-03,Papel Higiênico 30m,43,5.24,Sudeste,Não
2024-03-03,Papel Toalha FD,20,7.2,Sudeste,Não
2024-03-03,Papel Higiênico 30m,92,5.18,Sul,Não
2024-03-03,Lenço Umedecido,120,4.63,Norte,Não
2024-03-03,Papel Higiênico 30m,18,5.46,Sudeste,Não
2024-03-03,Papel Higiênico 30m,14,5.26,Sul,Não
2024-03-03,Fralda XG,46,33.0,Sul,Não
2024-03-03,Fralda G,3,31.01,Sudeste,Não
2024-03-03,Papel Toalha FD,167,7.05,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,3,5.93,Sul,Sim
2024-03-03,Papel Toalha FT,22,7.52,Norte,Sim
2024-03-03,Papel Toalha FD,47,6.33,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,11,5.61,Sudeste,Sim
2024-03-03,Lenço Umedecido,90,5.09,Nordeste,Sim
2024-03-03,Papel Higiênico 30m,16,5.73,Norte,Não
2024-03-03,Fralda XG,49,32.83,Sul,Não
2024-03-03,Fralda P,3,24.68,Sudeste,Não
2024-03-03,Fralda G,2,30.62,Sul,Não
2024-03-03,Lenço Umedecido,15,5.02,Sul,Não
2024-03-03,Papel Higiênico 40m,49,6.62,Centro-Oeste,Não
2024-03-03,Papel Toalha FD,56,6.96,Sul,Não
2024-03-03,Fralda XG,23,34.09,Sudeste,Não
2024-03-03,Fralda G,29,28.94,Nordeste,Sim
2024-03-03,Fralda M,28,28.41,Sudeste,Não
2024-03-03,Fralda P,206,27.18,Sul,Não
2024-03-03,Fralda G,14,31.97,Sul,Não
2024-03-03,Papel Higiênico 40m,48,6.26,Nordeste,Não
2024-03-03,Lenço Umedecido,4,4.81,Sudeste,Não
2024-03-03,Papel Higiênico 30m,11,5.26,Sudeste,Sim
2024-03-03,Fralda P,23,26.12,Sudeste,Não
2024-03-03,Lenço Umedecido,22,4.85,Sudeste,Sim
2024-03-03,Papel Toalha FT,2,7.99,Norte,Não
2024-03-03,Papel Toalha FD,39,6.73,Norte,Não
2024-03-03,Papel Higiênico 30m,3,5.55,Sudeste,Não
2024-03-03,Papel Toalha FD,29,6.82,Nordeste,Sim
2024-03-03,Papel Higiênico 30m,150,5.46,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,2,6.57,Norte,Não
2024-03-03,Papel Higiênico 30m,29,5.26,Sudeste,Não
2024-03-03,Papel Higiênico 30m,126,5.57,Sudeste,Não
2024-03-03,Papel Toalha FT,39,7.86,Sudeste,Não
2024-03-03,Lenço Umedecido,18,4.77,Sudeste,Sim
2024-03-03,Papel Higiênico 40m,139,6.2,Sudeste,Não
2024-03-03,Papel Toalha FD,16,7.51,Nordeste,Não
2024-03-03,Fralda G,4,30.31,Norte,Não
2024-03-03,Fralda M,16,27.28,Nordeste,Sim
2024-03-03,Lenço Umedecido,5,5.03,Sul,Não
2024-03-03,Lenço Umedecido,68,4.75,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,1,5.86,Sul,Sim
2024-03-03,Papel Higiênico 30m,21,5.65,Sudeste,Não
2024-03-03,Fralda P,10,25.56,Centro-Oeste,Sim
2024-03-03,Papel Toalha FD,100,6.99,Nordeste,Não
2024-03-03,Fralda G,41,28.89,Norte,Não
2024-03-03,Papel Higiênico 30m,89,5.8,Sudeste,Não
2024-03-03,Papel Higiênico 40m,20,7.17,Sudeste,Sim
2024-03-03,Fralda G,2,29.47,Sudeste,Sim
2024-03-03,Fralda P,55,26.24,Sudeste,Não
2024-03-03,Fralda G,22,32.14,Sudeste,Não
2024-03-03,Papel Higiênico 50m,8,6.79,Sul,Não
2024-03-03,Papel Toalha FD,24,6.7,Norte,Não
2024-03-03,Papel Toalha FT,7,8.05,Sul,Não
2024-03-03,Papel Higiênico 30m,29,5.46,Sul,Não
2024-03-03,Lenço Umedecido,12,4.7,Centro-Oeste,Não
2024-03-03,Fralda G,3,33.33,Norte,Não
2024-03-03,Papel Toalha FD,6,6.74,Sudeste,Não
2024-03-03,Papel Higiênico 30m,20,5.27,Sudeste,Não
2024-03-03,Papel Higiênico 50m,33,7.92,Sudeste,Não
2024-03-03,Papel Higiênico 30m,18,5.46,Norte,Não
2024-03-03,Papel Toalha FD,101,7.42,Sudeste,Não
2024-03-03,Papel Higiênico 50m,63,7.31,Sudeste,Não
2024-03-03,Fralda M,41,27.09,Centro-Oeste,Sim
2024-03-03,Fralda P,26,23.94,Sudeste,Sim
2024-03-03,Papel Higiênico 50m,82,7.71,Norte,Não
2024-03-03,Papel Higiênico 30m,1,5.65,Sudeste,Não
2024-03-03,Papel Higiênico 50m,10,7.75,Sul,Sim
2024-03-03,Fralda P,49,28.05,Sul,Não
2024-03-03,Papel Toalha FD,9,6.69,Centro-Oeste,Não
2024-03-03,Papel Toalha FD,5,6.9,Sul,Não
2024-03-03,Fralda M,29,27.41,Sudeste,Sim
2024-03-03,Lenço Umedecido,151,4.92,Norte,Não
2024-03-03,Lenço Umedecido,33,5.04,Centro-Oeste,Sim
2024-03-03,Papel Higiênico 30m,35,5.21,Norte,Sim
2024-03-03,Fralda XG,72,32.55,Sudeste,Não
2024-03-03,Fralda P,15,27.69,Sudeste,Não
2024-03-03,Papel Higiênico 40m,35,6.59,Sudeste,Não
2024-03-03,Papel Higiênico 50m,7,8.58,Nordeste,Não
2024-03-03,Papel Higiênico 30m,39,6.07,Nordeste,Não
2024-03-03,Lenço Umedecido,33,5.24,Sul,Não
2024-03-03,Lenço Umedecido,127,4.9,Sul,Não
2024-03-03,Papel Higiênico 30m,1,5.34,Centro-Oeste,Sim
2024-03-03,Lenço Umedecido,2,4.98,Sudeste,Não
2024-03-03,Papel Higiênico 40m,15,6.47,Sul,Não
2024-03-03,Fralda P,143,25.08,Sudeste,Não
2024-03-03,Papel Higiênico 30m,43,5.9,Sudeste,Não
2024-03-03,Papel Higiênico 30m,78,5.45,Norte,Sim
2024-03-03,Papel Toalha FT,61,7.84,Sudeste,Sim
2024-03-03,Fralda XG,69,31.45,Sudeste,Não
2024-03-03,Fralda P,31,27.46,Sul,Não
2024-03-03,Fralda G,27,29.83,Sul,Não
2024-03-03,Fralda M,3,28.88,Sudeste,Não
2024-03-03,Papel Toalha FD,17,6.8,Centro-Oeste,Não
2024-03-03,Fralda G,1,30.73,Sudeste,Sim
2024-03-03,Papel Toalha FT,17,8.08,Nordeste,Sim
2024-03-03,Papel Higiênico 30m,8,5.6,Sul,Não
2024-03-03,Papel Toalha FD,29,7.22,Sul,Sim
2024-03-03,Papel Higiênico 30m,66,6.15,Sudeste,Não
2024-03-03,Lenço Umedecido,3,4.9,Sudeste,Não
2024-03-03,Fralda P,30,25.84,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,66,7.27,Norte,Não
2024-03-03,Papel Higiênico 30m,5,5.75,Nordeste,Não
2024-03-03,Papel Toalha FD,28,6.42,Sudeste,Não
2024-03-03,Fralda P,127,25.43,Nordeste,Não
2024-03-03,Papel Higiênico 40m,99,5.88,Sudeste,Sim
2024-03-03,Fralda XG,71,30.17,Centro-Oeste,Sim
2024-03-03,Papel Higiênico 30m,1,5.24,Centro-Oeste,Não
2024-03-03,Papel Toalha FD,6,6.99,Sul,Não
2024-03-03,Lenço Umedecido,33,4.76,Sul,Não
2024-03-03,Papel Higiênico 30m,16,5.1,Sudeste,Não
2024-03-03,Fralda G,12,29.12,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,29,5.17,Sudeste,Não
2024-03-03,Papel Higiênico 30m,46,5.77,Nordeste,Não
2024-03-03,Papel Higiênico 30m,103,5.43,Sudeste,Não
2024-03-03,Papel Higiênico 30m,9,5.27,Sul,Sim
2024-03-03,Fralda M,44,28.07,Sul,Não
2024-03-03,Lenço Umedecido,43,5.35,Sul,Sim
2024-03-03,Papel Higiênico 40m,13,6.52,Norte,Não
2024-03-03,Fralda P,118,24.66,Sudeste,Não
2024-03-03,Fralda M,46,28.96,Nordeste,Não
2024-03-03,Papel Higiênico 30m,69,5.37,Sudeste,Sim
2024-03-03,Fralda G,52,30.86,Norte,Não
2024-03-03,Papel Higiênico 30m,35,5.73,Sudeste,Não
2024-03-03,Papel Higiênico 30m,81,5.82,Sudeste,Não
2024-03-03,Papel Higiênico 30m,64,5.33,Sudeste,Não
2024-03-03,Fralda M,13,30.37,Sul,Não
2024-03-03,Lenço Umedecido,37,5.02,Sudeste,Não
2024-03-03,Fralda M,105,27.01,Norte,Não
2024-03-03,Papel Toalha FD,128,6.65,Sudeste,Não
2024-03-03,Papel Higiênico 30m,102,5.44,Sul,Não
2024-03-03,Papel Higiênico 30m,15,5.61,Centro-Oeste,Sim
2024-03-03,Papel Toalha FD,65,6.3,Norte,Sim
2024-03-03,Fralda M,30,27.44,Nordeste,Não
2024-03-03,Fralda P,11,27.12,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,84,5.51,Nordeste,Não
2024-03-03,Fralda XG,3,31.95,Nordeste,Sim
2024-03-03,Papel Higiênico 50m,26,7.51,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,20,6.01,Nordeste,Não
2024-03-03,Papel Higiênico 30m,35,5.09,Sudeste,Não
2024-03-03,Papel Toalha FT,5,7.89,Nordeste,Não
2024-03-03,Papel Toalha FT,14,7.59,Sul,Não
2024-03-03,Papel Higiênico 30m,14,5.19,Sul,Não
2024-03-03,Papel Higiênico 30m,21,5.42,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,107,5.43,Sudeste,Não
2024-03-03,Fralda M,104,27.42,Nordeste,Não
2024-03-03,Fralda P,13,26.06,Sudeste,Não
2024-03-03,Lenço Umedecido,23,5.35,Sudeste,Não
2024-03-03,Fralda P,58,26.12,Centro-Oeste,Sim
2024-03-03,Papel Higiênico 40m,26,6.48,Nordeste,Não
2024-03-03,Fralda G,28,29.19,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,35,5.48,Sudeste,Não
2024-03-03,Papel Toalha FD,39,6.63,Sudeste,Não
2024-03-03,Papel Higiênico 50m,38,7.58,Sudeste,Não
2024-03-03,Papel Higiênico 30m,9,5.57,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,5,6.64,Norte,Não
2024-03-03,Papel Higiênico 40m,2,6.69,Centro-Oeste,Sim
2024-03-03,Fralda M,27,26.33,Nordeste,Não
2024-03-03,Papel Higiênico 50m,15,7.91,Nordeste,Não
2024-03-03,Papel Higiênico 40m,16,6.87,Nordeste,Não
2024-03-03,Fralda P,7,24.81,Sudeste,Não
2024-03-03,Papel Higiênico 30m,46,4.75,Nordeste,Não
2024-03-03,Papel Higiênico 30m,16,4.79,Nordeste,Não
2024-03-03,Fralda M,33,25.88,Sudeste,Não
2024-03-03,Papel Higiênico 30m,50,5.49,Nordeste,Não
2024-03-03,Papel Toalha FD,10,6.89,Nordeste,Sim
2024-03-03,Fralda M,21,26.53,Sudeste,Não
2024-03-03,Fralda G,21,29.62,Sudeste,Não
2024-03-03,Fralda M,7,28.13,Nordeste,Não
2024-03-03,Fralda XG,9,32.5,Sudeste,Não
2024-03-03,Fralda G,38,29.86,Nordeste,Não
2024-03-03,Fralda XG,66,30.97,Sudeste,Não
2024-03-03,Papel Toalha FD,165,6.98,Nordeste,Não
2024-03-03,Fralda G,26,28.75,Nordeste,Não
2024-03-03,Lenço Umedecido,4,4.89,Sudeste,Não
2024-03-03,Papel Higiênico 30m,14,6.13,Centro-Oeste,Não
2024-03-03,Papel Toalha FD,41,6.91,Sudeste,Não
2024-03-03,Fralda M,13,27.76,Sudeste,Não
2024-03-03,Lenço Umedecido,88,4.89,Sul,Não
2024-03-03,Fralda P,31,26.56,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,8,5.05,Sul,Não
2024-03-03,Papel Toalha FT,29,7.59,Norte,Não
2024-03-03,Fralda P,32,25.77,Sudeste,Não
2024-03-03,Papel Toalha FD,78,6.36,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,74,5.55,Sul,Não
2024-03-03,Papel Higiênico 40m,17,6.32,Sudeste,Não
2024-03-03,Papel Toalha FT,44,7.54,Sudeste,Sim
2024-03-03,Lenço Umedecido,20,4.87,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,2,6.86,Sul,Não
2024-03-03,Fralda M,66,29.36,Sul,Não
2024-03-03,Papel Toalha FD,23,7.5,Norte,Não
2024-03-03,Papel Higiênico 30m,15,5.71,Sudeste,Sim
2024-03-03,Papel Higiênico 40m,46,6.44,Nordeste,Não
2024-03-03,Papel Higiênico 30m,7,5.33,Sudeste,Não
2024-03-03,Papel Higiênico 30m,17,5.64,Sudeste,Não
2024-03-03,Papel Toalha FD,29,7.35,Sul,Não
2024-03-03,Papel Higiênico 40m,86,6.68,Nordeste,Não
2024-03-03,Papel Higiênico 30m,130,5.31,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,13,7.06,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,14,5.34,Sul,Não
2024-03-03,Papel Toalha FT,35,7.49,Sul,Não
2024-03-03,Papel Higiênico 30m,99,6.08,Sudeste,Não
2024-03-03,Fralda XG,5,34.02,Sudeste,Não
2024-03-03,Fralda G,102,29.19,Centro-Oeste,Sim
2024-03-03,Papel Toalha FD,44,7.22,Sul,Não
2024-03-03,Fralda P,25,28.09,Sudeste,Não
2024-03-03,Fralda M,21,25.96,Nordeste,Não
2024-03-03,Fralda M,40,27.68,Norte,Não
2024-03-03,Papel Higiênico 40m,62,6.28,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,15,5.29,Centro-Oeste,Não
2024-03-03,Fralda P,16,24.48,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,78,5.39,Sudeste,Não
2024-03-03,Lenço Umedecido,52,5.16,Norte,Não
2024-03-03,Papel Toalha FT,62,8.27,Centro-Oeste,Não
2024-03-03,Lenço Umedecido,2,4.61,Sudeste,Sim
2024-03-03,Papel Higiênico 50m,40,7.51,Sudeste,Não
2024-03-03,Papel Toalha FD,11,6.77,Sul,Não
2024-03-03,Papel Higiênico 30m,35,5.28,Sudeste,Não
2024-03-03,Lenço Umedecido,41,5.03,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,9,6.24,Sul,Não
2024-03-03,Papel Higiênico 30m,141,5.04,Nordeste,Não
2024-03-03,Papel Higiênico 30m,23,5.8,Norte,Não
2024-03-03,Papel Higiênico 30m,3,5.53,Nordeste,Não
2024-03-03,Papel Higiênico 30m,99,5.65,Norte,Não
2024-03-03,Papel Higiênico 30m,29,5.83,Sudeste,Não
2024-03-03,Fralda P,6,24.88,Sudeste,Não
2024-03-03,Papel Higiênico 40m,17,6.23,Sudeste,Não
2024-03-03,Fralda M,1,31.29,Centro-Oeste,Sim
2024-03-03,Papel Toalha FT,2,7.9,Sudeste,Sim
2024-03-03,Papel Higiênico 40m,4,6.1,Nordeste,Não
2024-03-03,Fralda XG,28,31.54,Norte,Não
2024-03-03,Papel Higiênico 40m,104,6.84,Sudeste,Não
2024-03-03,Papel Higiênico 50m,6,8.19,Nordeste,Sim
2024-03-03,Lenço Umedecido,33,4.82,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,49,6.0,Centro-Oeste,Sim
2024-03-03,Papel Higiênico 30m,81,5.59,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,48,5.52,Nordeste,Não
2024-03-03,Lenço Umedecido,61,5.02,Centro-Oeste,Sim
2024-03-03,Papel Toalha FD,59,6.57,Centro-Oeste,Não
2024-03-03,Fralda P,77,25.97,Sudeste,Não
2024-03-03,Papel Toalha FD,31,6.86,Sudeste,Não
2024-03-03,Fralda P,45,27.83,Sudeste,Não
2024-03-03,Papel Toalha FT,33,7.7,Sudeste,Não
2024-03-03,Papel Higiênico 30m,43,5.47,Sudeste,Não
2024-03-03,Papel Higiênico 30m,29,5.78,Sudeste,Não
2024-03-03,Papel Higiênico 30m,16,5.67,Sudeste,Não
2024-03-03,Fralda G,15,28.47,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,10,5.84,Sudeste,Sim
2024-03-03,Fralda G,1,30.6,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,17,5.24,Sul,Não
2024-03-03,Fralda M,17,27.33,Sudeste,Não
2024-03-03,Papel Higiênico 40m,20,6.3,Sudeste,Não
2024-03-03,Papel Toalha FT,121,7.61,Sul,Não
2024-03-03,Papel Higiênico 40m,12,6.9,Norte,Não
2024-03-03,Papel Higiênico 30m,21,5.5,Sul,Sim
2024-03-03,Fralda M,86,26.73,Sudeste,Não
2024-03-03,Fralda M,198,28.03,Sul,Não
2024-03-03,Fralda P,49,25.19,Norte,Não
2024-03-03,Fralda G,28,30.49,Sudeste,Não
2024-03-03,Papel Toalha FD,5,6.6,Centro-Oeste,Sim
2024-03-03,Papel Higiênico 40m,35,6.45,Nordeste,Não
2024-03-03,Papel Toalha FD,15,7.12,Sudeste,Sim
2024-03-03,Fralda P,52,25.9,Norte,Não
2024-03-03,Fralda P,25,27.44,Norte,Não
2024-03-03,Lenço Umedecido,75,4.98,Centro-Oeste,Sim
2024-03-03,Papel Higiênico 30m,36,5.51,Nordeste,Não
2024-03-03,Papel Higiênico 30m,9,5.6,Sudeste,Não
2024-03-03,Papel Toalha FD,76,7.15,Sudeste,Não
2024-03-03,Papel Higiênico 30m,42,5.7,Sudeste,Não
2024-03-03,Papel Higiênico 30m,42,5.24,Sudeste,Sim
2024-03-03,Fralda G,4,30.37,Sudeste,Não
2024-03-03,Papel Toalha FD,36,6.27,Centro-Oeste,Não
2024-03-03,Fralda M,29,28.4,Sudeste,Não
2024-03-03,Fralda XG,10,31.64,Sudeste,Não
2024-03-03,Lenço Umedecido,77,5.09,Sul,Não
2024-03-03,Papel Higiênico 30m,1,5.46,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,55,5.27,Norte,Não
2024-03-03,Fralda P,10,25.93,Sudeste,Não
2024-03-03,Papel Toalha FT,30,7.76,Sudeste,Não
2024-03-03,Fralda XG,70,33.8,Sudeste,Não
2024-03-03,Fralda P,71,26.01,Nordeste,Não
2024-03-03,Fralda XG,38,31.9,Nordeste,Não
2024-03-03,Papel Toalha FD,13,7.12,Sudeste,Não
2024-03-03,Fralda M,20,25.61,Sudeste,Sim
2024-03-03,Fralda M,110,29.29,Sudeste,Não
2024-03-03,Papel Higiênico 30m,15,5.25,Sul,Sim
2024-03-03,Papel Toalha FD,6,5.96,Centro-Oeste,Não
2024-03-03,Papel Toalha FD,16,7.28,Sudeste,Não
2024-03-03,Papel Toalha FT,5,8.11,Sul,Não
2024-03-03,Papel Higiênico 30m,45,5.39,Norte,Sim
2024-03-03,Papel Higiênico 30m,26,5.13,Nordeste,Sim
2024-03-03,Fralda G,13,31.57,Sudeste,Não
2024-03-03,Papel Higiênico 30m,50,5.55,Nordeste,Não
2024-03-03,Papel Higiênico 40m,56,7.04,Nordeste,Sim
2024-03-03,Papel Toalha FT,102,7.57,Centro-Oeste,Não
2024-03-03,Papel Higiênico 30m,7,5.49,Sul,Não
2024-03-03,Papel Higiênico 30m,93,5.28,Nordeste,Não
2024-03-03,Fralda XG,4,29.91,Norte,Não
2024-03-03,Fralda P,61,26.93,Sul,Não
2024-03-03,Papel Higiênico 30m,21,5.36,Sudeste,Não
2024-03-03,Papel Higiênico 40m,23,6.63,Sudeste,Não
2024-03-03,Lenço Umedecido,54,4.75,Nordeste,Sim
2024-03-03,Papel Higiênico 30m,126,5.85,Centro-Oeste,Não
2024-03-03,Papel Higiênico 50m,52,7.21,Sudeste,Sim
2024-03-03,Fralda P,3,25.82,Sudeste,Não
2024-03-03,Papel Higiênico 40m,35,6.42,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,23,6.03,Centro-Oeste,Não
2024-03-03,Papel Toalha FT,21,7.88,Sudeste,Não
2024-03-03,Papel Higiênico 30m,3,5.68,Sudeste,Não
2024-03-03,Papel Higiênico 30m,38,5.57,Norte,Não
2024-03-03,Papel Toalha FT,5,7.69,Nordeste,Não
2024-03-03,Fralda G,51,30.79,Sudeste,Não
2024-03-03,Fralda G,12,29.95,Sudeste,Sim
2024-03-03,Papel Higiênico 50m,1,8.01,Sul,Não
2024-03-03,Papel Higiênico 30m,29,5.4,Sudeste,Sim
2024-03-03,Papel Toalha FD,138,6.88,Sul,Não
2024-03-03,Papel Toalha FT,47,8.23,Sudeste,Não
2024-03-03,Papel Higiênico 40m,10,6.74,Sul,Não
2024-03-03,Fralda G,41,29.48,Sudeste,Não
2024-03-03,Papel Toalha FT,65,7.5,Norte,Não
2024-03-03,Papel Higiênico 30m,22,5.03,Sul,Sim
2024-03-03,Papel Higiênico 30m,11,5.96,Sul,Sim
2024-03-03,Fralda P,9,27.66,Norte,Não
2024-03-03,Fralda XG,24,29.74,Sul,Não
2024-03-03,Papel Higiênico 30m,32,4.95,Nordeste,Não
2024-03-03,Papel Higiênico 50m,48,6.75,Sudeste,Não
2024-03-03,Papel Higiênico 30m,17,5.51,Nordeste,Não
2024-03-03,Fralda XG,88,31.79,Nordeste,Não
2024-03-03,Fralda M,11,27.8,Sul,Não
2024-03-03,Papel Toalha FD,21,7.39,Sudeste,Não
2024-03-03,Papel Higiênico 50m,3,7.47,Sul,Não
2024-03-03,Papel Higiênico 40m,4,5.98,Sudeste,Não
2024-03-03,Fralda M,119,25.32,Sudeste,Não
2024-03-03,Fralda G,93,31.74,Sul,Não
2024-03-03,Papel Higiênico 30m,4,5.7,Sudeste,Não
2024-03-03,Fralda P,2,24.49,Sudeste,Não
2024-03-03,Fralda M,164,29.3,Sudeste,Não
2024-03-03,Lenço Umedecido,49,4.51,Norte,Não
2024-03-03,Lenço Umedecido,35,4.84,Centro-Oeste,Não
2024-03-03,Papel Higiênico 40m,23,6.86,Sul,Não
2024-03-03,Fralda M,28,25.72,Sul,Não
2024-03-03,Papel Higiênico 40m,8,5.99,Sudeste,Não
2024-03-03,Papel Higiênico 30m,159,4.99,Norte,Não
2024-03-03,Lenço Umedecido,70,4.98,Sudeste,Não
2024-03-03,Papel Higiênico 30m,30,5.37,Sudeste,Não
2024-03-03,Papel Toalha FD,7,6.64,Sudeste,Não
2024-03-03,Papel Higiênico 50m,62,7.38,Nordeste,Não
2024-03-03,Fralda P,24,27.65,Sudeste,Não
2024-03-03,Papel Toalha FT,45,8.22,Sudeste,Sim
2024-03-03,Fralda G,112,26.87,Sudeste,Não
2024-03-03,Papel Toalha FT,21,7.85,Sudeste,Sim
2024-03-03,Fralda M,83,29.21,Sudeste,Não
2024-03-03,Fralda G,64,30.76,Centro-Oeste,Não
2024-03-03,Papel Higiênico 50m,4,6.92,Norte,Não
2024-03-03,Papel Toalha FD,5,7.6,Centro-Oeste,Não
2024-03-03,Fralda G,16,30.41,Norte,Não
2024-03-03,Lenço Umedecido,22,4.75,Sul,Sim
2024-03-03,Lenço Umedecido,1,4.61,Norte,Não
2024-03-03,Papel Higiênico 30m,12,5.35,Nordeste,Não
2024-03-03,Papel Toalha FT,11,8.26,Nordeste,Sim
2024-03-03,Papel Higiênico 40m,33,6.39,Nordeste,Não
2024-03-03,Fralda P,1,27.39,Sul,Não
2024-03-03,Papel Higiênico 30m,143,5.71,Sul,Não
2024-03-03,Fralda G,4,29.94,Sudeste,Não
2024-03-03,Papel Higiênico 30m,31,5.45,Sul,Sim
2024-03-03,Fralda G,14,31.23,Sul,Sim
2024-03-03,Papel Toalha FT,2,8.52,Sul,Não
2024-03-03,Papel Higiênico 50m,63,7.28,Sudeste,Sim
2024-03-03,Lenço Umedecido,84,4.33,Centro-Oeste,Não
2024-03-03,Fralda P,169,26.83,Centro-Oeste,Sim
2024-03-03,Fralda P,45,24.84,Centro-Oeste,Não
2024-03-03,Lenço Umedecido,4,4.66,Sudeste,Não
2024-03-03,Papel Higiênico 30m,47,5.86,Sudeste,Não
2024-03-03,Papel Higiênico 30m,24,4.93,Norte,Não
2024-03-03,Papel Higiênico 30m,24,5.75,Sudeste,Não
2024-03-03,Papel Higiênico 50m,70,7.33,Sudeste,Não
2024-03-03,Fralda M,64,25.6,Sudeste,Não
2024-03-03,Papel Higiênico 30m,9,5.48,Nordeste,Sim
2024-03-03,Papel Higiênico 30m,1,5.78,Sudeste,Sim
2024-03-03,Papel Higiênico 30m,12,5.74,Sul,Não
2024-03-03,Papel Higiênico 30m,29,5.88,Norte,Não
2024-03-03,Papel Toalha FD,34,6.84,Norte,Sim
2024-03-03,Papel Higiênico 40m,25,7.04,Sudeste,Não
2024-03-03,Papel Higiênico 30m,30,5.29,Sudeste,Não
2024-03-03,Papel Higiênico 30m,10,5.38,Sudeste,Não
2024-03-03,Lenço Umedecido,46,4.8,Sudeste,Não
2024-03-03,Lenço Umedecido,124,4.79,Nordeste,Não
2024-03-03,Fralda XG,5,29.99,Sul,Não
2024-03-03,Papel Higiênico 30m,31,5.46,Norte,Não
2024-03-03,Papel Higiênico 30m,15,5.12,Norte,Não
2024-03-03,Papel Toalha FT,41,6.97,Sul,Não
2024-03-03,Papel Toalha FT,147,8.02,Norte,Não
2024-03-03,Fralda G,7,28.97,Sudeste,Sim
2024-03-03,Fralda M,3,25.73,Sudeste,Sim
2024-03-03,Papel Higiênico 50m,143,7.44,Norte,Não
2024-03-03,Papel Higiênico 30m,11,5.39,Sul,Não
2024-03-03,Papel Higiênico 30m,54,5.51,Sudeste,Não
